timestamp,ICMP loss,ICMP ping,ICMP response time,U_ Bits_ received,U_ Bits_ sent,U_ Duplex_ status,U_Inbound_ packets_ discarded,U_ Inbound_ packets_ with _errors,U_Interface_ type,U_ Operational_ status,U_Outbound_ packets_ with_ errors,U_Outbound_ packets_ discarded,U_ Speed,B1_Bits_ received,B1_Bits_ sent,B1_ Duplex _status,B1_ Inbound_ packets_ discarded,B1_Inbound_ packets_ with_ errors,B1_ Interface_ type,B1_Operational_ status,B1_Outbound_ packets_ with_ errors,B1_ Outbound_ packets_ discarded,B1_Speed,P1_ Bits_ received,P1_Bits _sent,P1_ Duplex_ status,P1_ Inbound_ packets_ discarded,P1_Inbound _packets_ with_ errors,P1_ Interface_ type,P1_Operational _status,P1_ Outbound_ packets_ discarded,P1_ Outbound _packets_ with_ errors,P1_Speed,SNMP agent availability,Uptime (network),class,Device_name,Hop_to_server,Hop_to_core,downstream_dependents,path_up
1762681620,0,1,0.020133333,3606251,40928,2,0,0,6,1,0,0,10000000,42024,1124952,2,0,0,6,1,0,0,10000000,2437,2424,3,0,0,6,1,0,0,100000000,1,10875,H,CORE-R1,2,0,12,1
1762681680,0,1,0.017866667,3543069,40824,2,0,0,6,1,0,0,10000000,41912,1122824,2,0,0,6,1,0,0,10000000,2507,2608,3,0,0,6,1,0,0,100000000,1,10934,H,CORE-R1,2,0,12,1
1762681740,0,1,0.019433333,3479888,40720,2,0,0,6,1,0,0,10000000,41800,1120696,2,0,0,6,1,195,0,10000000,2576,2792,3,0,0,6,1,0,0,100000000,1,10994,H,CORE-R1,2,0,12,1
1762681800,0,1,0.019233333,3550696,41184,2,0,0,6,1,0,0,10000000,42224,1116024,2,0,0,6,1,0,0,10000000,2691,3229,3,0,0,6,1,0,0,100000000,1,11055,H,CORE-R1,2,0,12,1
1762681860,0,1,0.017933333,3621504,41648,2,0,0,6,1,0,0,10000000,42648,1111352,2,0,0,6,1,0,0,10000000,2805,3667,3,0,0,6,1,0,0,100000000,1,11114,H,CORE-R1,2,0,12,1
1762681920,0,1,0.0168,3692312,42112,2,0,0,6,1,0,0,10000000,43072,1106680,2,0,0,6,1,214,0,10000000,2920,4104,3,0,0,6,1,0,0,100000000,1,11174,H,CORE-R1,2,0,12,1
1762681980,0,1,0.0173,3804464,41776,2,0,0,6,1,0,0,10000000,42853,1112760,2,0,0,6,1,0,0,10000000,2619,3456,3,0,0,6,1,0,0,100000000,1,11234,H,CORE-R1,2,0,12,1
1762682040,0,1,0.018333333,3916616,41440,2,0,0,6,1,0,0,10000000,42635,1118840,2,0,0,6,1,0,0,10000000,2317,2808,3,0,0,6,1,0,0,100000000,1,11294,H,CORE-R1,2,0,12,1
1762682100,0,1,0.029733333,4028768,41104,2,0,0,6,1,0,0,10000000,42416,1124920,2,0,0,6,1,240,0,10000000,2016,2160,3,0,0,6,1,0,0,100000000,1,11355,H,CORE-R1,2,0,12,1
1762682160,0,1,0.027033333,4035069,40869,2,0,0,6,1,0,0,10000000,42165,1122651,2,0,0,6,1,0,0,10000000,2107,2275,3,0,0,6,1,0,0,100000000,1,11415,H,CORE-R1,2,0,12,1
1762682220,0,1,0.022066667,4041371,40635,2,0,0,6,1,0,0,10000000,41915,1120381,2,0,0,6,1,0,0,10000000,2197,2389,3,0,0,6,1,0,0,100000000,1,11475,H,CORE-R1,2,0,12,1
1762682280,0,1,0.020266667,4047672,40400,2,0,0,6,1,0,0,10000000,41664,1118112,2,0,0,6,1,242,0,10000000,2288,2504,3,0,0,6,1,0,0,100000000,1,11534,H,CORE-R1,2,0,12,1
1762682340,0,1,0.018066667,4121373,40717,2,0,0,6,1,0,0,10000000,41997,1120259,2,0,0,6,1,0,0,10000000,2245,2379,3,0,0,6,1,0,0,100000000,1,11594,H,CORE-R1,2,0,12,1
1762682400,0,1,0.019233333,4195075,41035,2,0,0,6,1,0,0,10000000,42331,1122405,2,0,0,6,1,0,0,10000000,2203,2253,3,0,0,6,1,0,0,100000000,1,11654,H,CORE-R1,2,0,12,1
1762682460,0,1,0.0176,4268776,41352,2,0,0,6,1,0,0,10000000,42664,1124552,2,0,0,6,1,260,0,10000000,2160,2128,3,0,0,6,1,0,0,100000000,1,11715,H,CORE-R1,2,0,12,1
1762682520,0,1,0.026066667,4169741,41197,2,0,0,6,1,0,0,10000000,42549,1124667,2,0,0,6,1,0,0,10000000,2168,2192,3,0,0,6,1,0,0,100000000,1,11775,H,CORE-R1,2,0,12,1
1762682580,0,1,0.022133333,4070707,41043,2,0,0,6,1,0,0,10000000,42435,1124781,2,0,0,6,1,0,0,10000000,2176,2256,3,0,0,6,1,0,0,100000000,1,11834,H,CORE-R1,2,0,12,1
1762682640,0,1,0.0167,3971672,40888,2,0,0,6,1,0,0,10000000,42320,1124896,2,0,0,6,1,235,0,10000000,2184,2320,3,0,0,6,1,0,0,100000000,1,11894,H,CORE-R1,2,0,12,1
1762682700,0,1,0.0202,4023669,40963,2,0,0,6,1,0,0,10000000,42368,1125976,2,0,0,6,1,0,0,10000000,2261,2448,3,0,0,6,1,0,0,100000000,1,11954,H,CORE-R1,2,0,12,1
1762682760,0,1,0.022,4075667,41037,2,0,0,6,1,0,0,10000000,42416,1127056,2,0,0,6,1,0,0,10000000,2339,2576,3,0,0,6,1,0,0,100000000,1,12014,H,CORE-R1,2,0,12,1
1762682820,0,1,0.024066667,4127664,41112,2,0,0,6,1,0,0,10000000,42464,1128136,2,0,0,6,1,248,0,10000000,2416,2704,3,0,0,6,1,0,0,100000000,1,12075,H,CORE-R1,2,0,12,1
1762682880,0,1,0.018966667,4009283,41235,2,0,0,6,1,0,0,10000000,42480,1127003,2,0,0,6,1,0,0,10000000,2485,2656,3,0,0,6,1,0,0,100000000,1,12134,H,CORE-R1,2,0,12,1
1762682940,0,1,0.019033333,3890901,41357,2,0,0,6,1,0,0,10000000,42496,1125869,2,0,0,6,1,0,0,10000000,2555,2608,3,0,0,6,1,0,0,100000000,1,12194,H,CORE-R1,2,0,12,1
1762683000,0,1,0.018533333,3772520,41480,2,0,0,6,1,0,0,10000000,42512,1124736,2,0,0,6,1,218,0,10000000,2624,2560,3,0,0,6,1,0,0,100000000,1,12254,H,CORE-R1,2,0,12,1
1762683060,0,1,0.019666667,3787699,41557,2,0,0,6,1,0,0,10000000,42701,1123211,2,0,0,6,1,0,0,10000000,2483,2475,3,0,0,6,1,0,0,100000000,1,12314,H,CORE-R1,2,0,12,1
1762683120,0,1,0.018066667,3802877,41635,2,0,0,6,1,0,0,10000000,42891,1121685,2,0,0,6,1,0,0,10000000,2341,2389,3,0,0,6,1,0,0,100000000,1,12374,H,CORE-R1,2,0,12,1
1762683180,0,1,0.019633333,3818056,41712,2,0,0,6,1,0,0,10000000,43080,1120160,2,0,0,6,1,223,0,10000000,2200,2304,3,0,0,6,1,0,0,100000000,1,12434,H,CORE-R1,2,0,12,1
1762683240,0,1,0.021066667,3805483,41360,2,0,0,6,1,0,0,10000000,42717,1123291,2,0,0,6,1,0,0,10000000,2160,2251,3,0,0,6,1,0,0,100000000,1,12494,H,CORE-R1,2,0,12,1
1762683300,0,1,0.021733333,3792909,41008,2,0,0,6,1,0,0,10000000,42355,1126421,2,0,0,6,1,0,0,10000000,2120,2197,3,0,0,6,1,0,0,100000000,1,12555,H,CORE-R1,2,0,12,1
1762683360,0,1,0.024166667,3780336,40656,2,0,0,6,1,0,0,10000000,41992,1129552,2,0,0,6,1,219,0,10000000,2080,2144,3,0,0,6,1,0,0,100000000,1,12614,H,CORE-R1,2,0,12,1
1762683420,0,1,0.018466667,3884987,40675,2,0,0,6,1,0,0,10000000,42019,1130053,2,0,0,6,1,0,0,10000000,2147,2251,3,0,0,6,1,0,0,100000000,1,12675,H,CORE-R1,2,0,12,1
1762683480,0,1,0.023466667,3989637,40693,2,0,0,6,1,0,0,10000000,42045,1130555,2,0,0,6,1,0,0,10000000,2213,2357,3,0,0,6,1,0,0,100000000,1,12735,H,CORE-R1,2,0,12,1
1762683540,0,1,0.0218,4094288,40712,2,0,0,6,1,0,0,10000000,42072,1131056,2,0,0,6,1,245,0,10000000,2280,2464,3,0,0,6,1,0,0,100000000,1,12794,H,CORE-R1,2,0,12,1
1762683600,0,1,0.018266667,3993901,40795,2,0,0,6,1,0,0,10000000,42165,1121109,2,0,0,6,1,0,0,10000000,2264,2408,3,0,0,6,1,0,0,100000000,1,12855,H,CORE-R1,2,0,12,1
1762683660,0,1,0.0159,3893515,40877,2,0,0,6,1,0,0,10000000,42259,1111163,2,0,0,6,1,0,0,10000000,2248,2352,3,0,0,6,1,0,0,100000000,1,12914,H,CORE-R1,2,0,12,1
1762683720,0,1,0.019733333,3793128,40960,2,0,0,6,1,0,0,10000000,42352,1101216,2,0,0,6,1,222,0,10000000,2232,2296,3,0,0,6,1,0,0,100000000,1,12974,H,CORE-R1,2,0,12,1
1762683780,0,1,0.023333333,3673931,41029,2,0,0,6,1,0,0,10000000,42395,1108280,2,0,0,6,1,0,0,10000000,2160,2208,3,0,0,6,1,0,0,100000000,1,13034,H,CORE-R1,2,0,12,1
1762683840,0,1,0.017733333,3554733,41099,2,0,0,6,1,0,0,10000000,42437,1115344,2,0,0,6,1,0,0,10000000,2088,2120,3,0,0,6,1,0,0,100000000,1,13094,H,CORE-R1,2,0,12,1
1762683900,0,1,0.017033333,3435536,41168,2,0,0,6,1,0,0,10000000,42480,1122408,2,0,0,6,1,191,0,10000000,2016,2032,3,0,0,6,1,0,0,100000000,1,13154,H,CORE-R1,2,0,12,1
1762683960,0,1,0.017933333,3622845,41173,2,0,0,6,1,0,0,10000000,42477,1125936,2,0,0,6,1,0,0,10000000,2139,2221,3,0,0,6,1,0,0,100000000,1,13214,H,CORE-R1,2,0,12,1
1762684020,0,1,0.014566667,3810155,41179,2,0,0,6,1,0,0,10000000,42475,1129464,2,0,0,6,1,0,0,10000000,2261,2411,3,0,0,6,1,0,0,100000000,1,13274,H,CORE-R1,2,0,12,1
1762684080,0,1,0.021733333,3997464,41184,2,0,0,6,1,0,0,10000000,42472,1132992,2,0,0,6,1,237,0,10000000,2384,2600,3,0,0,6,1,0,0,100000000,1,13335,H,CORE-R1,2,0,12,1
1762684140,0,1,0.0187,3879776,41520,2,0,0,6,1,0,0,10000000,42477,1131155,2,0,0,6,1,0,0,10000000,2971,3219,3,0,0,6,1,0,0,100000000,1,13395,H,CORE-R1,2,0,12,1
1762684200,33.33333333,1,0.3463,3762088,41856,2,0,0,6,1,0,0,10000000,42483,1129317,2,0,0,6,1,0,0,10000000,3557,3837,3,0,0,6,1,0,0,100000000,1,13455,H,CORE-R1,2,0,12,1
1762684260,0,1,0.020566667,3644400,42192,2,0,0,6,1,1,0,10000000,42488,1127480,2,0,0,6,1,208,0,10000000,4144,4456,3,0,0,6,1,0,0,100000000,1,13514,H,CORE-R1,2,0,12,1
1762684320,0,1,0.018866667,3662667,41984,2,0,0,6,1,0,0,10000000,43512,1123147,2,0,0,6,1,0,0,10000000,3683,4757,3,0,0,6,1,0,0,100000000,1,13574,H,CORE-R1,2,0,12,1
1762684380,0,1,0.0227,3680933,41776,2,0,0,6,1,0,0,10000000,44536,1118813,2,0,0,6,1,0,0,10000000,3221,5059,3,0,0,6,1,0,0,100000000,1,13634,H,CORE-R1,2,0,12,1
1762684440,0,1,0.0198,3699200,41568,2,0,0,6,1,0,0,10000000,45560,1114480,2,0,0,6,1,213,0,10000000,2760,5360,3,0,0,6,1,0,0,100000000,1,13694,H,CORE-R1,2,0,12,1
1762684500,0,1,0.021166667,3792635,41440,2,0,0,6,1,0,0,10000000,44507,1118437,2,0,0,6,1,0,0,10000000,2555,4440,3,0,0,6,1,0,0,100000000,1,13755,H,CORE-R1,2,0,12,1
1762684560,0,1,0.0193,3886069,41312,2,0,0,6,1,0,0,10000000,43453,1122395,2,0,0,6,1,0,0,10000000,2349,3520,3,0,0,6,1,0,0,100000000,1,13814,H,CORE-R1,2,0,12,1
1762684620,0,1,0.0185,3979504,41184,2,0,0,6,1,0,0,10000000,42400,1126352,2,0,0,6,1,236,0,10000000,2144,2600,3,0,0,6,1,0,0,100000000,1,13874,H,CORE-R1,2,0,12,1
1762684680,0,1,0.0179,3854888,41091,2,0,0,6,1,0,0,10000000,42323,1127691,2,0,0,6,1,0,0,10000000,2104,2384,3,0,0,6,1,0,0,100000000,1,13934,H,CORE-R1,2,0,12,1
1762684740,0,1,0.0189,3730272,40997,2,0,0,6,1,0,0,10000000,42245,1129029,2,0,0,6,1,0,0,10000000,2064,2168,3,0,0,6,1,0,0,100000000,1,13994,H,CORE-R1,2,0,12,1
1762684800,0,1,0.021533333,3605656,40904,2,0,0,6,1,0,0,10000000,42168,1130368,2,0,0,6,1,204,0,10000000,2024,1952,3,0,0,6,1,0,0,100000000,1,14055,H,CORE-R1,2,0,12,1
1762684860,0,1,0.014833333,3725016,40875,2,0,0,6,1,0,0,10000000,42179,1129640,2,0,0,6,1,0,0,10000000,2040,2096,3,0,0,6,1,0,0,100000000,1,14114,H,CORE-R1,2,0,12,1
1762684920,0,1,0.020233333,3844376,40845,2,0,0,6,1,0,0,10000000,42189,1128912,2,0,0,6,1,0,0,10000000,2056,2240,3,0,0,6,1,0,0,100000000,1,14174,H,CORE-R1,2,0,12,1
1762684980,0,1,0.021633333,3963736,40816,2,0,0,6,1,0,0,10000000,42200,1128184,2,0,0,6,1,235,0,10000000,2072,2384,3,0,0,6,1,0,0,100000000,1,14234,H,CORE-R1,2,0,12,1
1762685040,0,1,0.018066667,3938491,41093,2,0,0,6,1,0,0,10000000,42432,1125187,2,0,0,6,1,0,0,10000000,2157,2304,3,0,0,6,1,0,0,100000000,1,14294,H,CORE-R1,2,0,12,1
1762685100,0,1,0.0233,3913245,41371,2,0,0,6,1,0,0,10000000,42664,1122189,2,0,0,6,1,0,0,10000000,2243,2224,3,0,0,6,1,0,0,100000000,1,14356,H,CORE-R1,2,0,12,1
1762685160,0,1,0.024366667,3888000,41648,2,0,0,6,1,0,0,10000000,42896,1119192,2,0,0,6,1,229,0,10000000,2328,2144,3,0,0,6,1,0,0,100000000,1,14415,H,CORE-R1,2,0,12,1
1762685220,0,1,0.0263,3876912,41512,2,0,0,6,1,0,0,10000000,42680,1123163,2,0,0,6,1,0,0,10000000,2355,2413,3,0,0,6,1,0,0,100000000,1,14475,H,CORE-R1,2,0,12,1
1762685280,0,1,0.023866667,3865824,41376,2,0,0,6,1,0,0,10000000,42464,1127133,2,0,0,6,1,0,0,10000000,2381,2683,3,0,0,6,1,0,0,100000000,1,14534,H,CORE-R1,2,0,12,1
1762685340,0,1,0.0165,3854736,41240,2,0,0,6,1,0,0,10000000,42248,1131104,2,0,0,6,1,225,0,10000000,2408,2952,3,0,0,6,1,0,0,100000000,1,14594,H,CORE-R1,2,0,12,1
1762685400,0,1,0.019066667,3871264,41587,2,0,0,6,1,0,0,10000000,42483,1127069,2,0,0,6,1,0,0,10000000,2547,3336,3,0,0,6,1,0,0,100000000,1,14656,H,CORE-R1,2,0,12,1
1762685460,0,1,0.0176,3887792,41933,2,0,0,6,1,0,0,10000000,42717,1123035,2,0,0,6,1,0,0,10000000,2685,3720,3,0,0,6,1,0,0,100000000,1,14715,H,CORE-R1,2,0,12,1
1762685520,0,1,0.020733333,3904320,42280,2,0,0,6,1,0,0,10000000,42952,1119000,2,0,0,6,1,230,0,10000000,2824,4104,3,0,0,6,1,0,0,100000000,1,14774,H,CORE-R1,2,0,12,1
1762685580,0,1,0.016,3887523,41987,2,0,0,6,1,0,0,10000000,42819,1119165,2,0,0,6,1,0,0,10000000,2536,3448,3,0,0,6,1,0,0,100000000,1,14835,H,CORE-R1,2,0,12,1
1762685640,0,1,0.0154,3870725,41693,2,0,0,6,1,0,0,10000000,42685,1119331,2,0,0,6,1,0,0,10000000,2248,2792,3,0,0,6,1,0,0,100000000,1,14894,H,CORE-R1,2,0,12,1
1762685700,0,1,0.0268,3853928,41400,2,0,0,6,1,0,0,10000000,42552,1119496,2,0,0,6,1,225,0,10000000,1960,2136,3,0,0,6,1,0,0,100000000,1,14954,H,CORE-R1,2,0,12,1
1762685760,0,1,0.018566667,3759291,41219,2,0,0,6,1,0,0,10000000,42373,1122931,2,0,0,6,1,0,0,10000000,2056,2272,3,0,0,6,1,0,0,100000000,1,15014,H,CORE-R1,2,0,12,1
1762685820,0,1,0.0194,3664653,41037,2,0,0,6,1,0,0,10000000,42195,1126365,2,0,0,6,1,0,0,10000000,2152,2408,3,0,0,6,1,0,0,100000000,1,15074,H,CORE-R1,2,0,12,1
1762685880,0,1,0.0194,3570016,40856,2,0,0,6,1,0,0,10000000,42016,1129800,2,0,0,6,1,202,0,10000000,2248,2544,3,0,0,6,1,0,0,100000000,1,15136,H,CORE-R1,2,0,12,1
1762685940,0,1,0.0188,3703029,40923,2,0,0,6,1,0,0,10000000,42115,1128605,2,0,0,6,1,0,0,10000000,2293,2429,3,0,0,6,1,0,0,100000000,1,15195,H,CORE-R1,2,0,12,1
1762686000,0,1,0.018566667,3836043,40989,2,0,0,6,1,0,0,10000000,42213,1127411,2,0,0,6,1,0,0,10000000,2339,2315,3,0,0,6,1,0,0,100000000,1,15254,H,CORE-R1,2,0,12,1
1762686060,0,1,0.022866667,3969056,41056,2,0,0,6,1,0,0,10000000,42312,1126216,2,0,0,6,1,235,0,10000000,2384,2200,3,0,0,6,1,0,0,100000000,1,15315,H,CORE-R1,2,0,12,1
1762686120,0,1,0.019133333,3949661,40981,2,0,0,6,1,0,0,10000000,42299,1128581,2,0,0,6,1,0,0,10000000,2341,2283,3,0,0,6,1,0,0,100000000,1,15375,H,CORE-R1,2,0,12,1
1762686180,0,1,0.017166667,3930267,40907,2,0,0,6,1,0,0,10000000,42285,1130947,2,0,0,6,1,0,0,10000000,2299,2365,3,0,0,6,1,0,0,100000000,1,15434,H,CORE-R1,2,0,12,1
1762686240,0,1,0.018566667,3910872,40832,2,0,0,6,1,0,0,10000000,42272,1133312,2,0,0,6,1,229,0,10000000,2256,2448,3,0,0,6,1,0,0,100000000,1,15494,H,CORE-R1,2,0,12,1
1762686300,0,1,0.0225,3908744,41232,2,0,0,6,1,0,0,10000000,42603,1130179,2,0,0,6,1,0,0,10000000,2256,2445,3,0,0,6,1,0,0,100000000,1,15554,H,CORE-R1,2,0,12,1
1762686360,0,1,0.016566667,3906616,41632,2,0,0,6,1,0,0,10000000,42933,1127045,2,0,0,6,1,0,0,10000000,2256,2443,3,0,0,6,1,0,0,100000000,1,15614,H,CORE-R1,2,0,12,1
1762686420,0,1,0.023366667,3904488,42032,2,0,0,6,1,0,0,10000000,43264,1123912,2,0,0,6,1,230,0,10000000,2256,2440,3,0,0,6,1,0,0,100000000,1,15675,H,CORE-R1,2,0,12,1
1762686480,0,1,0.0214,3953627,41747,2,0,0,6,1,0,0,10000000,42853,1124803,2,0,0,6,1,0,0,10000000,2317,2467,3,0,0,6,1,0,0,100000000,1,15735,H,CORE-R1,2,0,12,1
1762686540,0,1,0.020533333,4002765,41461,2,0,0,6,1,0,0,10000000,42443,1125693,2,0,0,6,1,0,0,10000000,2379,2493,3,0,0,6,1,0,0,100000000,1,15794,H,CORE-R1,2,0,12,1
1762686600,0,1,0.0171,4051904,41176,2,0,0,6,1,0,0,10000000,42032,1126584,2,0,0,6,1,241,0,10000000,2440,2520,3,0,0,6,1,0,0,100000000,1,15854,H,CORE-R1,2,0,12,1
1762686660,0,1,0.020466667,4032752,41248,2,0,0,6,1,0,0,10000000,42261,1128141,2,0,0,6,1,0,0,10000000,2371,2472,3,0,0,6,1,0,0,100000000,1,15914,H,CORE-R1,2,0,12,1
1762686720,0,1,0.015866667,4013600,41320,2,0,0,6,1,0,0,10000000,42491,1129699,2,0,0,6,1,0,0,10000000,2301,2424,3,0,0,6,1,0,0,100000000,1,15974,H,CORE-R1,2,0,12,1
1762686780,0,1,0.015933333,3994448,41392,2,0,0,6,1,0,0,10000000,42720,1131256,2,0,0,6,1,237,0,10000000,2232,2376,3,0,0,6,1,0,0,100000000,1,16035,H,CORE-R1,2,0,12,1
1762686840,0,1,0.0266,3855269,41347,2,0,0,6,1,0,0,10000000,42659,1127592,2,0,0,6,1,0,0,10000000,2224,2304,3,0,0,6,1,0,0,100000000,1,16095,H,CORE-R1,2,0,12,1
1762686900,0,1,0.016533333,3716091,41301,2,0,0,6,1,0,0,10000000,42597,1123928,2,0,0,6,1,0,0,10000000,2216,2232,3,0,0,6,1,0,0,100000000,1,16155,H,CORE-R1,2,0,12,1
1762686960,0,1,0.0209,3576912,41256,2,0,0,6,1,0,0,10000000,42536,1120264,2,0,0,6,1,203,0,10000000,2208,2160,3,0,0,6,1,0,0,100000000,1,16215,H,CORE-R1,2,0,12,1
1762687020,0,1,0.022166667,3679283,41128,2,0,0,6,1,0,0,10000000,42435,1123936,2,0,0,6,1,0,0,10000000,2229,2373,3,0,0,6,1,0,0,100000000,1,16274,H,CORE-R1,2,0,12,1
1762687080,0,1,0.020733333,3781653,41000,2,0,0,6,1,0,0,10000000,42333,1127608,2,0,0,6,1,0,0,10000000,2251,2587,3,0,0,6,1,0,0,100000000,1,16335,H,CORE-R1,2,0,12,1
1762687140,0,1,0.0188,3884024,40872,2,0,0,6,1,0,0,10000000,42232,1131280,2,0,0,6,1,227,0,10000000,2272,2800,3,0,0,6,1,0,0,100000000,1,16395,H,CORE-R1,2,0,12,1
1762687200,0,1,0.020466667,3884208,40955,2,0,0,6,1,0,0,10000000,42320,1131733,2,0,0,6,1,0,0,10000000,2275,2611,3,0,0,6,1,0,0,100000000,1,16455,H,CORE-R1,2,0,12,1
1762687260,0,1,0.0181,3884392,41037,2,0,0,6,1,0,0,10000000,42408,1132187,2,0,0,6,1,0,0,10000000,2277,2421,3,0,0,6,1,0,0,100000000,1,16514,H,CORE-R1,2,0,12,1
1762687320,0,1,0.0157,3884576,41120,2,0,0,6,1,0,0,10000000,42496,1132640,2,0,0,6,1,227,0,10000000,2280,2232,3,0,0,6,1,0,0,100000000,1,16575,H,CORE-R1,2,0,12,1
1762687380,0,1,0.025433333,3921699,41109,2,0,0,6,1,0,0,10000000,42469,1132520,2,0,0,6,1,0,0,10000000,2157,2179,3,0,0,6,1,0,0,100000000,1,16635,H,CORE-R1,2,0,12,1
1762687440,0,1,0.018866667,3958821,41099,2,0,0,6,1,0,0,10000000,42443,1132400,2,0,0,6,1,0,0,10000000,2035,2125,3,0,0,6,1,0,0,100000000,1,16695,H,CORE-R1,2,0,12,1
1762687500,0,1,0.0165,3995944,41088,2,0,0,6,1,0,0,10000000,42416,1132280,2,0,0,6,1,236,0,10000000,1912,2072,3,0,0,6,1,0,0,100000000,1,16754,H,CORE-R1,2,0,12,1
1762687560,0,1,0.0163,3976789,41205,2,0,0,6,1,0,0,10000000,42547,1127837,2,0,0,6,1,0,0,10000000,2077,2245,3,0,0,6,1,0,0,100000000,1,16814,H,CORE-R1,2,0,12,1
1762687620,0,1,0.023033333,3957635,41323,2,0,0,6,1,0,0,10000000,42677,1123395,2,0,0,6,1,0,0,10000000,2243,2419,3,0,0,6,1,0,0,100000000,1,16874,H,CORE-R1,2,0,12,1
1762687680,0,1,0.024066667,3938480,41440,2,0,0,6,1,0,0,10000000,42808,1118952,2,0,0,6,1,233,0,10000000,2408,2592,3,0,0,6,1,0,0,100000000,1,16934,H,CORE-R1,2,0,12,1
1762687740,0,1,0.0186,3876939,41891,2,0,0,6,1,0,0,10000000,42701,1123845,2,0,0,6,1,0,0,10000000,3275,3461,3,0,0,6,1,0,0,100000000,1,16994,H,CORE-R1,2,0,12,1
1762687800,66.66666667,1,0.624,3815397,42341,2,0,0,6,1,0,0,10000000,42595,1128739,2,0,0,6,1,0,0,10000000,4141,4331,3,0,0,6,1,0,0,100000000,1,17055,H,CORE-R1,2,0,12,1
1762687860,0,1,0.0234,3753856,42792,2,0,0,6,1,1,0,10000000,42488,1133632,2,0,0,6,1,194,0,10000000,5008,5200,3,0,0,6,1,0,0,100000000,1,17115,H,CORE-R1,2,0,12,1
1762687920,0,1,0.017,3692315,42189,2,0,0,6,1,0,0,10000000,43320,1129117,2,0,0,6,1,0,0,10000000,4149,5259,3,0,0,6,1,0,0,100000000,1,17175,H,CORE-R1,2,0,12,1
1762687980,0,1,0.0217,3630773,41587,2,0,0,6,1,0,0,10000000,44152,1124603,2,0,0,6,1,0,0,10000000,3291,5317,3,0,0,6,1,0,0,100000000,1,17235,H,CORE-R1,2,0,12,1
1762688040,0,1,0.0224,3569232,40984,2,0,0,6,1,0,0,10000000,44984,1120088,2,0,0,6,1,202,0,10000000,2432,5376,3,0,0,6,1,0,0,100000000,1,17294,H,CORE-R1,2,0,12,1
1762688100,0,1,0.014366667,3634928,41211,2,0,0,6,1,0,0,10000000,44293,1120389,2,0,0,6,1,0,0,10000000,2379,4493,3,0,0,6,1,0,0,100000000,1,17354,H,CORE-R1,2,0,12,1
1762688160,0,1,0.0212,3700624,41437,2,0,0,6,1,0,0,10000000,43603,1120691,2,0,0,6,1,0,0,10000000,2325,3611,3,0,0,6,1,0,0,100000000,1,17414,H,CORE-R1,2,0,12,1
1762688220,0,1,0.024966667,3766320,41664,2,0,0,6,1,0,0,10000000,42912,1120992,2,0,0,6,1,218,0,10000000,2272,2728,3,0,0,6,1,0,0,100000000,1,17474,H,CORE-R1,2,0,12,1
1762688280,0,1,0.0215,3881853,41547,2,0,0,6,1,0,0,10000000,42795,1122739,2,0,0,6,1,0,0,10000000,2195,2491,3,0,0,6,1,0,0,100000000,1,17534,H,CORE-R1,2,0,12,1
1762688340,0,1,0.0159,3997387,41429,2,0,0,6,1,0,0,10000000,42677,1124485,2,0,0,6,1,0,0,10000000,2117,2253,3,0,0,6,1,0,0,100000000,1,17596,H,CORE-R1,2,0,12,1
1762688400,0,1,0.022366667,4112920,41312,2,0,0,6,1,0,0,10000000,42560,1126232,2,0,0,6,1,247,0,10000000,2040,2016,3,0,0,6,1,0,0,100000000,1,17655,H,CORE-R1,2,0,12,1
1762688460,0,1,0.030166667,4052365,41152,2,0,0,6,1,0,0,10000000,42472,1126795,2,0,0,6,1,0,0,10000000,2096,2117,3,0,0,6,1,0,0,100000000,1,17714,H,CORE-R1,2,0,12,1
1762688520,0,1,0.018733333,3991811,40992,2,0,0,6,1,0,0,10000000,42384,1127357,2,0,0,6,1,0,0,10000000,2152,2219,3,0,0,6,1,0,0,100000000,1,17774,H,CORE-R1,2,0,12,1
1762688580,0,1,0.0234,3931256,40832,2,0,0,6,1,0,0,10000000,42296,1127920,2,0,0,6,1,231,0,10000000,2208,2320,3,0,0,6,1,0,0,100000000,1,17835,H,CORE-R1,2,0,12,1
1762688640,0,1,0.0255,3944499,40904,2,0,0,6,1,0,0,10000000,42320,1129720,2,0,0,6,1,0,0,10000000,2139,2261,3,0,0,6,1,0,0,100000000,1,17894,H,CORE-R1,2,0,12,1
1762688700,0,1,0.020466667,3957741,40976,2,0,0,6,1,0,0,10000000,42344,1131520,2,0,0,6,1,0,0,10000000,2069,2203,3,0,0,6,1,0,0,100000000,1,17955,H,CORE-R1,2,0,12,1
1762688760,0,1,0.018833333,3970984,41048,2,0,0,6,1,0,0,10000000,42368,1133320,2,0,0,6,1,234,0,10000000,2000,2144,3,0,0,6,1,0,0,100000000,1,18014,H,CORE-R1,2,0,12,1
1762688820,0,1,0.021166667,3919117,41339,2,0,0,6,1,0,0,10000000,42592,1127464,2,0,0,6,1,0,0,10000000,2179,2320,3,0,0,6,1,0,0,100000000,1,18074,H,CORE-R1,2,0,12,1
1762688880,0,1,0.015766667,3867251,41629,2,0,0,6,1,0,0,10000000,42816,1121608,2,0,0,6,1,0,0,10000000,2357,2496,3,0,0,6,1,0,0,100000000,1,18134,H,CORE-R1,2,0,12,1
